Patrick,Webb,patrick.webb674@hotmail.com,help overtime complaint,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Robert,Stone,robert.stone580@gmail.com,healthcare need due,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Troy,Quinn,troy.quinn305@aol.com,amazon safety safety,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Rose,Barker,rose.barker994@hotmail.com,due need safety,"My coworkers were telling me that I should get paid more to do what I'm doing now, and some of my friends think that the hours are too crazy. But you know what? After hearing that story, I feel really lucky that I get to work with these amazing people that I don't want to be anywhere else. I hope it lasts! My friends who are teachers. I have several friends who are teachers, and I am so impressed with them every single day. I really feel blessed that they take the time to invest in their students, especially those who aren't performing up to"
Shannon,Graham,shannon.graham932@gmail.com,due overtime union,"Will I need to pay union dues if I want to belong to this club? What if the union falls? What if a Republican becomes president? Even if these things do not happen, if I give up on trying to stop these things from happening, am I still entitled to a share of the gains they produce? Or, am I entitled to none of it? The New Testament tells us of a time when the promise of the resurrection was not true. The chief priests and scribes had bought and sold Jesus to the highest bidder. He was not a Messiah they could depend on."
James,Matthews,james.matthews823@aol.com,healthcare help safety,"Did you see about the Google Union? As you know, the Alphabet conglomerate has a reputation for being a bit cheap. Every now and then, the unions come together to push for better working conditions for their workers. Most of these initiatives are unsuccessful but occasionally a fight is won. The only serious change that I know of so far has been an eight-hour day. Google workers came together at lunchtime today for a rally against overworking and unhealthy working conditions at Google."
Nick,Morgan,nick.morgan413@outlook.com,help overtime safety,"Will I save in union dues if I’m with a team that has strong political voices and does things I agree with? Maybe. Or maybe not. But because I’m the one who has to pay for it, I’m quite confident that I’ll be supporting a political team that I believe in – it’s the most moral way to spend my money, and it’s also the only way to assure that I’m getting all of the benefit of political football without much of the risk. It also turns out that political football is like a lottery. The teams that pick up the most fans are the"
Terrance,Alexander,terrance.alexander746@hotmail.com,help complaint healthcare,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Dawn,Wallace,dawn.wallace54@apple.com,amazon worker safety,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Seth,Barnes,seth.barnes451@aol.com,due help complaint,"I love working at an amazon warehouse, but with the holidays coming up, I've been working a lot and its probably time to take a break. Well, to quote my nephew Logan, ""I really need to get a life."" So, I am taking my life, or my non - existent life, and creating one. I am joining the Amazon wish list service so I can earn a little money towards my holiday shopping. The options include to be the kind of person who pays for others shipping costs, pay for their own shipping costs, or even donate and earn a credit in return."
Irma,Norman,irma.norman635@gmail.com,complaint worker union,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Lila,Foster,lila.foster316@aol.com,help complaint healthcare,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Sherry,Gibson,sherry.gibson200@gmail.com,healthcare need complaint,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Fredrick,Steele,fredrick.steele913@gmail.com,healthcare help due,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Drew,Stephens,drew.stephens838@apple.com,due overtime safety,"I love working at an amazon warehouse, but with the holidays coming up, I've been working a lot and its probably time to take a break. Well, to quote my nephew Logan, ""I really need to get a life."" So, I am taking my life, or my non - existent life, and creating one. I am joining the Amazon wish list service so I can earn a little money towards my holiday shopping. The options include to be the kind of person who pays for others shipping costs, pay for their own shipping costs, or even donate and earn a credit in return."
Marlene,Day,marlene.day596@hotmail.com,amazon complaint healthcare,"I have been reading Karl Marx's Capital. My father told me that after I left home that he read Karl Marx's Capital when he was about 15 - 16 years old. He said that he hated Marx in college when the school forced the students to read it because some professor insisted that it was the most important book that we should read before we entered the university. My father didn't have the courage to object, so he just pretended that he read the book because the professor told him that it was the best book that he would ever"
Rita,Pena,rita.pena126@outlook.com,help overtime union,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Timothy,Stanley,timothy.stanley99@outlook.com,help complaint complaint,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Minnie,Hodges,minnie.hodges903@gmail.com,help overtime help,"I love working at an amazon warehouse, but with the holidays coming up, I've been working a lot and its probably time to take a break. Well, to quote my nephew Logan, ""I really need to get a life."" So, I am taking my life, or my non - existent life, and creating one. I am joining the Amazon wish list service so I can earn a little money towards my holiday shopping. The options include to be the kind of person who pays for others shipping costs, pay for their own shipping costs, or even donate and earn a credit in return."
Ricky,Lawrence,ricky.lawrence798@apple.com,union safety help,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Kim,Hunter,kim.hunter832@outlook.com,healthcare overtime help,"If I don't join the union, will amazon allow me to participate? If you can't join the union, does Amazon still offer you the same standard benefits? If you quit your job, does the contract say how long of a notice you have? (On my local library's website, the answer is the first question is something like 90 days.) What is the union's standard procedure for dealing with someone who's refused membership but still has a job with Amazon? If you are threatened with job loss, will the union help you avoid it? Is there any other pressure you"
Judy,Wilson,judy.wilson248@apple.com,due safety union,"Did you see about the Google Union? As you know, the Alphabet conglomerate has a reputation for being a bit cheap. Every now and then, the unions come together to push for better working conditions for their workers. Most of these initiatives are unsuccessful but occasionally a fight is won. The only serious change that I know of so far has been an eight-hour day. Google workers came together at lunchtime today for a rally against overworking and unhealthy working conditions at Google."
Lucia,Rodgers,lucia.rodgers501@aol.com,due worker union,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Garrett,Baker,garrett.baker603@apple.com,healthcare worker due,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Shannon,Snyder,shannon.snyder912@gmail.com,complaint complaint due,"Will I save in union dues if I’m with a team that has strong political voices and does things I agree with? Maybe. Or maybe not. But because I’m the one who has to pay for it, I’m quite confident that I’ll be supporting a political team that I believe in – it’s the most moral way to spend my money, and it’s also the only way to assure that I’m getting all of the benefit of political football without much of the risk. It also turns out that political football is like a lottery. The teams that pick up the most fans are the"
Terri,Reyes,terri.reyes879@hotmail.com,complaint complaint healthcare,"I love working at an amazon warehouse, but with the holidays coming up, I've been working a lot and its probably time to take a break. Well, to quote my nephew Logan, ""I really need to get a life."" So, I am taking my life, or my non - existent life, and creating one. I am joining the Amazon wish list service so I can earn a little money towards my holiday shopping. The options include to be the kind of person who pays for others shipping costs, pay for their own shipping costs, or even donate and earn a credit in return."
Sonya,Norris,sonya.norris863@outlook.com,union worker healthcare,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Wm,Hoffman,wm.hoffman288@gmail.com,union need healthcare,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Gary,Thompson,gary.thompson34@outlook.com,complaint complaint help,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Charlotte,Beck,charlotte.beck477@hotmail.com,union safety complaint,"Hello, I'm concerned about some labor organizing I've seen in the warehouse. I see that they have a very stringent time card system, where they dictate when and how many hours an employee can work. This scares me for several reasons. First of all, I don't know how well I'd be able to meet that time card system, let alone the pressure of potentially being fired for doing so. Secondly, the fact that they hold the time card system above everything else in the store concerns me. They have also established a uniform in my store that gives out points on the time card"
Diana,Fox,diana.fox662@aol.com,union worker due,"Did you see about the Google Union? As you know, the Alphabet conglomerate has a reputation for being a bit cheap. Every now and then, the unions come together to push for better working conditions for their workers. Most of these initiatives are unsuccessful but occasionally a fight is won. The only serious change that I know of so far has been an eight-hour day. Google workers came together at lunchtime today for a rally against overworking and unhealthy working conditions at Google."
Vickie,Butler,vickie.butler230@hotmail.com,healthcare worker complaint,"I've seen a lot of workers meeting after work, drinking too much, and sometimes being mean to each other. I've also seen too many families who don't have enough to eat. That just makes me sad for everyone. But this new policy just about kills me. While I want everyone to have a good working environment and good benefits, this is taking it a step too far. I think they are overreacting. All it would take is posting a policy that your employees aren't allowed to drink alcohol after work, or drink for hours on end."
Sophia,Roy,sophia.roy278@aol.com,union complaint safety,"Hello, I'm concerned about some labor organizing I've seen in the warehouse. I see that they have a very stringent time card system, where they dictate when and how many hours an employee can work. This scares me for several reasons. First of all, I don't know how well I'd be able to meet that time card system, let alone the pressure of potentially being fired for doing so. Secondly, the fact that they hold the time card system above everything else in the store concerns me. They have also established a uniform in my store that gives out points on the time card"
Rudolph,Morrison,rudolph.morrison956@gmail.com,union safety due,"Hello, I'm concerned about some labor organizing I've seen in the warehouse. I see that they have a very stringent time card system, where they dictate when and how many hours an employee can work. This scares me for several reasons. First of all, I don't know how well I'd be able to meet that time card system, let alone the pressure of potentially being fired for doing so. Secondly, the fact that they hold the time card system above everything else in the store concerns me. They have also established a uniform in my store that gives out points on the time card"
Frederick,Singleton,frederick.singleton302@hotmail.com,due complaint safety,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Sheila,Hill,sheila.hill418@aol.com,due worker safety,"I love working at an amazon warehouse, but with the holidays coming up, I've been working a lot and its probably time to take a break. Well, to quote my nephew Logan, ""I really need to get a life."" So, I am taking my life, or my non - existent life, and creating one. I am joining the Amazon wish list service so I can earn a little money towards my holiday shopping. The options include to be the kind of person who pays for others shipping costs, pay for their own shipping costs, or even donate and earn a credit in return."
Noel,Cannon,noel.cannon294@aol.com,help complaint union,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Debra,Sanchez,debra.sanchez204@hotmail.com,amazon overtime healthcare,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Mario,Dean,mario.dean224@gmail.com,due safety help,"Did you see about the Google Union? As you know, the Alphabet conglomerate has a reputation for being a bit cheap. Every now and then, the unions come together to push for better working conditions for their workers. Most of these initiatives are unsuccessful but occasionally a fight is won. The only serious change that I know of so far has been an eight-hour day. Google workers came together at lunchtime today for a rally against overworking and unhealthy working conditions at Google."
Jennifer,Logan,jennifer.logan881@outlook.com,healthcare safety complaint,"I love working at an amazon warehouse, but with the holidays coming up, I've been working a lot and its probably time to take a break. Well, to quote my nephew Logan, ""I really need to get a life."" So, I am taking my life, or my non - existent life, and creating one. I am joining the Amazon wish list service so I can earn a little money towards my holiday shopping. The options include to be the kind of person who pays for others shipping costs, pay for their own shipping costs, or even donate and earn a credit in return."
Christian,Vargas,christian.vargas459@hotmail.com,help safety complaint,"Will I save in union dues if I’m with a team that has strong political voices and does things I agree with? Maybe. Or maybe not. But because I’m the one who has to pay for it, I’m quite confident that I’ll be supporting a political team that I believe in – it’s the most moral way to spend my money, and it’s also the only way to assure that I’m getting all of the benefit of political football without much of the risk. It also turns out that political football is like a lottery. The teams that pick up the most fans are the"
Dolores,Hall,dolores.hall174@apple.com,amazon help help,"What will Amazon do with our warehouse if we unionize? We still worry about what Amazon might do. We’ve had—over the years, we have had members whose identities were stolen from a file cabinet, with all their work history. And we’ve had union members who have had to go to court and prove that they are not union supporters, because they were fired for that. So, I mean, we have people whose careers have been destroyed by Amazon in this country. So, you know, we worry about what will happen, but we’ve been trying to organize there."
Miriam,Page,miriam.page48@protonmail.com,due help help,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Holly,Simpson,holly.simpson165@hotmail.com,healthcare overtime due,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Deborah,Higgins,deborah.higgins520@apple.com,due need due,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Nathaniel,Perry,nathaniel.perry348@aol.com,complaint help help,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Ernestine,Manning,ernestine.manning633@hotmail.com,healthcare worker due,"Hello, I'm concerned about some labor organizing I've seen in the warehouse. I see that they have a very stringent time card system, where they dictate when and how many hours an employee can work. This scares me for several reasons. First of all, I don't know how well I'd be able to meet that time card system, let alone the pressure of potentially being fired for doing so. Secondly, the fact that they hold the time card system above everything else in the store concerns me. They have also established a uniform in my store that gives out points on the time card"
Kay,Torres,kay.torres258@apple.com,help overtime healthcare,"I've seen a lot of workers meeting after work, drinking too much, and sometimes being mean to each other. I've also seen too many families who don't have enough to eat. That just makes me sad for everyone. But this new policy just about kills me. While I want everyone to have a good working environment and good benefits, this is taking it a step too far. I think they are overreacting. All it would take is posting a policy that your employees aren't allowed to drink alcohol after work, or drink for hours on end."
Erika,Miller,erika.miller413@aol.com,healthcare help safety,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Bonnie,West,bonnie.west547@aol.com,due worker due,"What will Amazon do with our warehouse if we unionize? We still worry about what Amazon might do. We’ve had—over the years, we have had members whose identities were stolen from a file cabinet, with all their work history. And we’ve had union members who have had to go to court and prove that they are not union supporters, because they were fired for that. So, I mean, we have people whose careers have been destroyed by Amazon in this country. So, you know, we worry about what will happen, but we’ve been trying to organize there."
Homer,Barrett,homer.barrett398@gmail.com,due overtime due,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Anna,Doyle,anna.doyle622@outlook.com,due worker complaint,"Who is starting the union at amazon? Joan (from Appletree) runs a team of just five that works on app build system AMS. Joe (from Local Global) runs a team of 80 that builds apps for the Appletree Open Cloud Operating System. They all work in Amazon's corporate headquarters in Seattle. Today's meeting started with an inspirational talk about the history of Local Global's work on Appletree, followed by introductions, a short networking period, then the regular meeting."
Richard,Carpenter,richard.carpenter216@gmail.com,amazon need healthcare,"Did you see about the Google Union? As you know, the Alphabet conglomerate has a reputation for being a bit cheap. Every now and then, the unions come together to push for better working conditions for their workers. Most of these initiatives are unsuccessful but occasionally a fight is won. The only serious change that I know of so far has been an eight-hour day. Google workers came together at lunchtime today for a rally against overworking and unhealthy working conditions at Google."
Delores,Houston,delores.houston385@hotmail.com,help overtime union,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Rudy,Hale,rudy.hale465@outlook.com,amazon help help,"Will I need to pay union dues if I want to belong to this club? What if the union falls? What if a Republican becomes president? Even if these things do not happen, if I give up on trying to stop these things from happening, am I still entitled to a share of the gains they produce? Or, am I entitled to none of it? The New Testament tells us of a time when the promise of the resurrection was not true. The chief priests and scribes had bought and sold Jesus to the highest bidder. He was not a Messiah they could depend on."
Jeffrey,Bowers,jeffrey.bowers194@aol.com,help help healthcare,"Yesterday I got a union pamphlet in the mail. It went something like this: Hello, My name is Gail Andris, and I am your union steward. My job is to help you learn about the union and all that we do. I am your voice in the union, and my job is to make sure you get what you deserve! Please help me to do this by showing up at your medical appointments! In return, I will be giving you a little gift, as a token of my gratitude! Did I get nothing from the quote? Did it even go on to explain what the gift was? No, I didn't."
Samuel,Cummings,samuel.cummings454@gmail.com,union worker union,"Did you see about the Google Union? As you know, the Alphabet conglomerate has a reputation for being a bit cheap. Every now and then, the unions come together to push for better working conditions for their workers. Most of these initiatives are unsuccessful but occasionally a fight is won. The only serious change that I know of so far has been an eight-hour day. Google workers came together at lunchtime today for a rally against overworking and unhealthy working conditions at Google."
Nicolas,Jenkins,nicolas.jenkins872@hotmail.com,healthcare need healthcare,"Hello, I'm concerned about some labor organizing I've seen in the warehouse. I see that they have a very stringent time card system, where they dictate when and how many hours an employee can work. This scares me for several reasons. First of all, I don't know how well I'd be able to meet that time card system, let alone the pressure of potentially being fired for doing so. Secondly, the fact that they hold the time card system above everything else in the store concerns me. They have also established a uniform in my store that gives out points on the time card"
Laurie,Ingram,laurie.ingram479@apple.com,due complaint healthcare,"Will I need to pay union dues if I want to belong to this club? What if the union falls? What if a Republican becomes president? Even if these things do not happen, if I give up on trying to stop these things from happening, am I still entitled to a share of the gains they produce? Or, am I entitled to none of it? The New Testament tells us of a time when the promise of the resurrection was not true. The chief priests and scribes had bought and sold Jesus to the highest bidder. He was not a Messiah they could depend on."
Herbert,Lowe,herbert.lowe532@outlook.com,help overtime due,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Claire,Moore,claire.moore204@aol.com,complaint overtime complaint,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Lydia,Gonzales,lydia.gonzales945@apple.com,healthcare overtime union,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Krystal,Baldwin,krystal.baldwin177@apple.com,healthcare worker help,"Will I need to pay union dues if I want to belong to this club? What if the union falls? What if a Republican becomes president? Even if these things do not happen, if I give up on trying to stop these things from happening, am I still entitled to a share of the gains they produce? Or, am I entitled to none of it? The New Testament tells us of a time when the promise of the resurrection was not true. The chief priests and scribes had bought and sold Jesus to the highest bidder. He was not a Messiah they could depend on."
Olivia,Tran,olivia.tran487@protonmail.com,complaint worker healthcare,"I'm concerned that the union authorization card that they are giving us, will have the full weight of the California courts behind it and it will be hard to recover from any wrong doing. I'd like to be able to believe that one, but the class action suits that have recently come out against Kodak would be very hard for an employer like BAE to fight. I just hate the fact that I was so happy with this place, only to find out I'm not so happy with it after all. When you look up the definition of the word ""heart,"" you get a whole new meaning."
Jessica,Vaughn,jessica.vaughn698@outlook.com,help help complaint,"Who is starting the union at amazon? Joan (from Appletree) runs a team of just five that works on app build system AMS. Joe (from Local Global) runs a team of 80 that builds apps for the Appletree Open Cloud Operating System. They all work in Amazon's corporate headquarters in Seattle. Today's meeting started with an inspirational talk about the history of Local Global's work on Appletree, followed by introductions, a short networking period, then the regular meeting."
Salvador,Reed,salvador.reed939@gmail.com,complaint overtime due,"How much would union dues be? That's not for you to decide, not if you're a conservative. If you're a liberal, you might be taking a hit in the wallet because unions help raise the public - sector minimum wage. Read it as an attack on unions as a whole. The part of the op - ed that angered me the most was its rhetoric about privatization of health care. Again, it's not my decision to make, whether or not to privatize. There are some real problems with Medicare and Medicaid, but fixing those isn't up to the individual"
Angelo,Mack,angelo.mack27@gmail.com,amazon overtime union,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Jimmy,Rose,jimmy.rose42@apple.com,union need union,"What kind of benefits will the union bring to CUPW? O’Bryan: “As we all know, a union gives the workers a voice and power. It’s important to have that and to use it. We do not want to go back to the bad old days where employees were siloed and didn’t have any input.” Miller: “There are millions of dollars in arbitrations every year. Those are good money. … In the absence of a contract, if there is a strike or lockout, the arbitrator may allow employees to be absent from work. The employer has been saying that employers can’t let"
Jan,Reynolds,jan.reynolds411@outlook.com,due complaint union,"If I don't join the union, will amazon allow me to participate? If you can't join the union, does Amazon still offer you the same standard benefits? If you quit your job, does the contract say how long of a notice you have? (On my local library's website, the answer is the first question is something like 90 days.) What is the union's standard procedure for dealing with someone who's refused membership but still has a job with Amazon? If you are threatened with job loss, will the union help you avoid it? Is there any other pressure you"
Kristi,Kelly,kristi.kelly273@gmail.com,help complaint healthcare,"I love working at an amazon warehouse, but with the holidays coming up, I've been working a lot and its probably time to take a break. Well, to quote my nephew Logan, ""I really need to get a life."" So, I am taking my life, or my non - existent life, and creating one. I am joining the Amazon wish list service so I can earn a little money towards my holiday shopping. The options include to be the kind of person who pays for others shipping costs, pay for their own shipping costs, or even donate and earn a credit in return."
Tricia,Ortiz,tricia.ortiz543@aol.com,help overtime safety,"Hi, I have a question about my healthcare. What happens if I go to my dentist, my eye doctor or a specialist, and when it comes time to start paying out, they say ""no."" Do I have any recourse? If I go to a private doctor, and they say ""no,"" should I go back to the official state organization and argue?"
Pearl,Buchanan,pearl.buchanan221@aol.com,healthcare worker help,"Can the union help me if I go out for a job where I'm not in the union? You have the right to choose which union to join. The decision to affiliate is an economic one. Many unions offer signing bonuses, recognition, and discounts. Some even have job protections, healthcare benefits, and paid holidays. Learn more about unions and their role in the working world in our guide to unions. What do unions do? Unions do everything from negotiating wages and working conditions to providing health benefits and workplace"
Caleb,Mitchell,caleb.mitchell801@hotmail.com,due complaint safety,"I love working at an amazon warehouse, but with the holidays coming up, I've been working a lot and its probably time to take a break. Well, to quote my nephew Logan, ""I really need to get a life."" So, I am taking my life, or my non - existent life, and creating one. I am joining the Amazon wish list service so I can earn a little money towards my holiday shopping. The options include to be the kind of person who pays for others shipping costs, pay for their own shipping costs, or even donate and earn a credit in return."
Dale,White,dale.white863@gmail.com,due need due,"Hello, I'm concerned about some labor organizing I've seen in the warehouse. I see that they have a very stringent time card system, where they dictate when and how many hours an employee can work. This scares me for several reasons. First of all, I don't know how well I'd be able to meet that time card system, let alone the pressure of potentially being fired for doing so. Secondly, the fact that they hold the time card system above everything else in the store concerns me. They have also established a uniform in my store that gives out points on the time card"
